"INTERVAL_DATETIME","DUID","MWH_READING","LASTCHANGED"
"7/5/2025 8:20","CULLRGWF",-0.04,"7/5/2025 8:15"
"7/5/2025 8:20","DIAPURWF1",5.3,"7/5/2025 8:15"
"7/5/2025 8:20","ERGT01",0,"7/5/2025 8:15"
"7/5/2025 8:20","GB01",0,"7/5/2025 8:15"
"7/5/2025 8:20","GRIFSF1",0.59968,"7/5/2025 8:15"
"7/5/2025 8:20","HUGSF1",5.8,"7/5/2025 8:15"
"7/5/2025 8:20","KEPBG1",0,"7/5/2025 8:15"
"7/5/2025 8:20","LRSF1",7.5,"7/5/2025 8:15"
"7/5/2025 8:20","MBAHNTH",20.5,"7/5/2025 8:15"
"7/5/2025 8:20","MLSP1",0.89,"7/5/2025 8:15"
"7/5/2025 8:20","MLWF1",18.93,"7/5/2025 8:15"
"7/5/2025 8:20","PALOONA",29.279999,"7/5/2025 8:15"
"7/5/2025 8:20","PIONEER",40.099998,"7/5/2025 8:15"
"7/5/2025 8:20","PORTWF",95.800003,"7/5/2025 8:15"
"7/5/2025 8:20","REPULSE",3.16228,"7/5/2025 8:15"
"7/5/2025 8:20","ROWALLAN",-0.00856,"7/5/2025 8:15"
"7/5/2025 8:20","ROYALLA1",3.854,"7/5/2025 8:15"
"7/5/2025 8:20","RPCG",-0.6,"7/5/2025 8:15"
"7/5/2025 8:20","RUBICON",0.315,"7/5/2025 8:15"
"7/5/2025 8:20","SHOAL1",41.550003,"7/5/2025 8:15"
"7/5/2025 8:20","TULLYSM1",10,"7/5/2025 8:15"
"7/5/2025 8:20","WAUBRAWF",148.479996,"7/5/2025 8:15"
"7/5/2025 8:20","WNSF1",0,"7/5/2025 8:15"
"7/5/2025 8:20","WOOLNTH1",20.959999,"7/5/2025 8:15"
"7/5/2025 8:20","YAMBUKWF",0,"7/5/2025 8:15"
"7/5/2025 8:20","YSWF1",1,"7/5/2025 8:15"
"7/5/2025 8:25","BARCSF1",12.299999,"7/5/2025 8:20"
"7/5/2025 8:25","BUTLERSG",7.499999,"7/5/2025 8:20"
"7/5/2025 8:25","BWTR1",-18.862801,"7/5/2025 8:20"
"7/5/2025 8:25","CAPTL_WF",0,"7/5/2025 8:20"
"7/5/2025 8:25","CHALLHWF",23.6,"7/5/2025 8:20"
"7/5/2025 8:25","CLOVER",0,"7/5/2025 8:20"
"7/5/2025 8:25","CLUNY",2.157473,"7/5/2025 8:20"
"7/5/2025 8:25","CONDONG1",24.24,"7/5/2025 8:20"
"7/5/2025 8:25","CULLRGWF",-0.04,"7/5/2025 8:20"
"7/5/2025 8:25","DIAPURWF1",5.3,"7/5/2025 8:20"
"7/5/2025 8:25","ERGT01",0,"7/5/2025 8:20"
"7/5/2025 8:25","GB01",0,"7/5/2025 8:20"
"7/5/2025 8:25","GERMCRK",15.221,"7/5/2025 8:20"
"7/5/2025 8:25","GRIFSF1",2.598611,"7/5/2025 8:20"
"7/5/2025 8:25","HUGSF1",7.3,"7/5/2025 8:20"
"7/5/2025 8:25","KEPBG1",0,"7/5/2025 8:20"
"7/5/2025 8:25","LRSF1",8.3,"7/5/2025 8:20"
"7/5/2025 8:25","MBAHNTH",18.5,"7/5/2025 8:20"
"7/5/2025 8:25","MLSP1",1.041,"7/5/2025 8:20"
"7/5/2025 8:25","MLWF1",18.885,"7/5/2025 8:20"
"7/5/2025 8:25","PALOONA",29.199999,"7/5/2025 8:20"
"7/5/2025 8:25","PIONEER",38.200001,"7/5/2025 8:20"
"7/5/2025 8:25","PORTWF",93.199997,"7/5/2025 8:20"
"7/5/2025 8:25","REPULSE",3.186694,"7/5/2025 8:20"
"7/5/2025 8:25","ROWALLAN",-0.005447,"7/5/2025 8:20"
"7/5/2025 8:25","ROYALLA1",4.238,"7/5/2025 8:20"
"7/5/2025 8:25","RPCG",-0.6,"7/5/2025 8:20"
"7/5/2025 8:25","RUBICON",0.18,"7/5/2025 8:20"
"7/5/2025 8:25","SHOAL1",41.34,"7/5/2025 8:20"
"7/5/2025 8:25","TULLYSM1",10,"7/5/2025 8:20"
"7/5/2025 8:25","WAUBRAWF",145.679993,"7/5/2025 8:20"
"7/5/2025 8:25","WNSF1",0,"7/5/2025 8:20"
"7/5/2025 8:25","WOOLNTH1",19.610001,"7/5/2025 8:20"
"7/5/2025 8:25","YAMBUKWF",0,"7/5/2025 8:20"
"7/5/2025 8:25","YSWF1",0.9,"7/5/2025 8:20"
"7/5/2025 8:30","BARCSF1",13.4,"7/5/2025 8:25"
"7/5/2025 8:30","BUTLERSG",7.499999,"7/5/2025 8:25"
"7/5/2025 8:30","BWTR1",-20.006001,"7/5/2025 8:25"
"7/5/2025 8:30","CAPTL_WF",0,"7/5/2025 8:25"
"7/5/2025 8:30","CHALLHWF",22.799999,"7/5/2025 8:25"
"7/5/2025 8:30","CLOVER",0,"7/5/2025 8:25"
"7/5/2025 8:30","CLUNY",2.166629,"7/5/2025 8:25"
"7/5/2025 8:30","CONDONG1",24.690001,"7/5/2025 8:25"
"7/5/2025 8:30","CULLRGWF",-0.06,"7/5/2025 8:25"
"7/5/2025 8:30","DIAPURWF1",5.3,"7/5/2025 8:25"
"7/5/2025 8:30","ERGT01",0,"7/5/2025 8:25"
"7/5/2025 8:30","GB01",0,"7/5/2025 8:25"
"7/5/2025 8:30","GERMCRK",15.5,"7/5/2025 8:25"
"7/5/2025 8:30","GRIFSF1",1.701381,"7/5/2025 8:25"
"7/5/2025 8:30","HUGSF1",7.8,"7/5/2025 8:25"
"7/5/2025 8:30","KEPBG1",0,"7/5/2025 8:25"
"7/5/2025 8:30","LRSF1",9,"7/5/2025 8:25"
"7/5/2025 8:30","MBAHNTH",20.299999,"7/5/2025 8:25"
"7/5/2025 8:30","MLSP1",1.141,"7/5/2025 8:25"
"7/5/2025 8:30","MLWF1",17.145,"7/5/2025 8:25"
"7/5/2025 8:30","PALOONA",29.309999,"7/5/2025 8:25"
"7/5/2025 8:30","PIONEER",36.099998,"7/5/2025 8:25"
"7/5/2025 8:30","PORTWF",89.699997,"7/5/2025 8:25"
"7/5/2025 8:30","REPULSE",3.275807,"7/5/2025 8:25"
"7/5/2025 8:30","ROWALLAN",-0.005966,"7/5/2025 8:25"
"7/5/2025 8:30","ROYALLA1",4.692,"7/5/2025 8:25"
"7/5/2025 8:30","RPCG",-0.6,"7/5/2025 8:25"
"7/5/2025 8:30","RUBICON",0.18,"7/5/2025 8:25"
"7/5/2025 8:30","SHOAL1",41.669998,"7/5/2025 8:25"
"7/5/2025 8:30","TULLYSM1",10,"7/5/2025 8:25"
"7/5/2025 8:30","WAUBRAWF",146.106995,"7/5/2025 8:25"
"7/5/2025 8:30","WNSF1",0,"7/5/2025 8:25"
"7/5/2025 8:30","WOOLNTH1",20.139999,"7/5/2025 8:25"
"7/5/2025 8:30","YAMBUKWF",0,"7/5/2025 8:25"
"7/5/2025 8:30","YSWF1",1.1,"7/5/2025 8:25"
"7/5/2025 8:35","BARCSF1",14,"7/5/2025 8:30"
"7/5/2025 8:35","BUTLERSG",7.499999,"7/5/2025 8:30"
"7/5/2025 8:35","BWTR1",-20.006001,"7/5/2025 8:30"
"7/5/2025 8:35","CAPTL_WF",0,"7/5/2025 8:30"
"7/5/2025 8:35","CHALLHWF",22.299999,"7/5/2025 8:30"
"7/5/2025 8:35","CLOVER",0,"7/5/2025 8:30"
"7/5/2025 8:35","CLUNY",2.114443,"7/5/2025 8:30"
"7/5/2025 8:35","CONDONG1",24.549999,"7/5/2025 8:30"
"7/5/2025 8:35","CULLRGWF",-0.08,"7/5/2025 8:30"
"7/5/2025 8:35","DIAPURWF1",5.3,"7/5/2025 8:30"
"7/5/2025 8:35","ERGT01",0,"7/5/2025 8:30"
"7/5/2025 8:35","GB01",0,"7/5/2025 8:30"
"7/5/2025 8:35","GERMCRK",14.896,"7/5/2025 8:30"
"7/5/2025 8:35","GRIFSF1",1.600671,"7/5/2025 8:30"
"7/5/2025 8:35","HUGSF1",7.3,"7/5/2025 8:30"
"7/5/2025 8:35","KEPBG1",0,"7/5/2025 8:30"
"7/5/2025 8:35","LRSF1",9.6,"7/5/2025 8:30"
"7/5/2025 8:35","MBAHNTH",18.700001,"7/5/2025 8:30"
"7/5/2025 8:35","MLSP1",1.291,"7/5/2025 8:30"
"7/5/2025 8:35","MLWF1",17.474998,"7/5/2025 8:30"
"7/5/2025 8:35","PALOONA",29.189999,"7/5/2025 8:30"
"7/5/2025 8:35","PIONEER",36.099998,"7/5/2025 8:30"
"7/5/2025 8:35","PORTWF",86.099998,"7/5/2025 8:30"
"7/5/2025 8:35","REPULSE",3.028,"7/5/2025 8:30"
"7/5/2025 8:35","ROWALLAN",-0.009598,"7/5/2025 8:30"
"7/5/2025 8:35","ROYALLA1",5.122,"7/5/2025 8:30"
"7/5/2025 8:35","RPCG",-0.6,"7/5/2025 8:30"
"7/5/2025 8:35","RUBICON",0.315,"7/5/2025 8:30"
"7/5/2025 8:35","SHOAL1",40.950001,"7/5/2025 8:30"
"7/5/2025 8:35","TULLYSM1",10.1,"7/5/2025 8:30"
"7/5/2025 8:35","WAUBRAWF",147.330002,"7/5/2025 8:30"
"7/5/2025 8:35","WNSF1",0,"7/5/2025 8:30"
"7/5/2025 8:35","WOOLNTH1",21,"7/5/2025 8:30"
"7/5/2025 8:35","YAMBUKWF",0,"7/5/2025 8:30"
"7/5/2025 8:35","YSWF1",1.1,"7/5/2025 8:30"
"7/5/2025 8:40","BARCSF1",14.3,"7/5/2025 8:35"
"7/5/2025 8:40","BUTLERSG",7.599998,"7/5/2025 8:35"
"7/5/2025 8:40","BWTR1",-18.805639,"7/5/2025 8:35"
"7/5/2025 8:40","CAPTL_WF",0,"7/5/2025 8:35"
"7/5/2025 8:40","CHALLHWF",21.299999,"7/5/2025 8:35"
"7/5/2025 8:40","CLOVER",0,"7/5/2025 8:35"
"7/5/2025 8:40","CLUNY",2.023804,"7/5/2025 8:35"
"7/5/2025 8:40","CONDONG1",24.389999,"7/5/2025 8:35"
"7/5/2025 8:40","CULLRGWF",-0.05,"7/5/2025 8:35"
"7/5/2025 8:40","DIAPURWF1",5.3,"7/5/2025 8:35"
"7/5/2025 8:40","ERGT01",0,"7/5/2025 8:35"
"7/5/2025 8:40","GB01",0,"7/5/2025 8:35"
"7/5/2025 8:40","GERMCRK",14.619,"7/5/2025 8:35"
"7/5/2025 8:40","GRIFSF1",1.100175,"7/5/2025 8:35"
"7/5/2025 8:40","HUGSF1",9.1,"7/5/2025 8:35"
"7/5/2025 8:40","KEPBG1",0,"7/5/2025 8:35"
"7/5/2025 8:40","LRSF1",10,"7/5/2025 8:35"
"7/5/2025 8:40","MBAHNTH",18.5,"7/5/2025 8:35"
"7/5/2025 8:40","MLSP1",1.693,"7/5/2025 8:35"
"7/5/2025 8:40","MLWF1",15.690001,"7/5/2025 8:35"
"7/5/2025 8:40","PALOONA",6.66,"7/5/2025 8:35"
"7/5/2025 8:40","PIONEER",31.9,"7/5/2025 8:35"
"7/5/2025 8:40","PORTWF",86.300003,"7/5/2025 8:35"
"7/5/2025 8:40","REPULSE",3.275807,"7/5/2025 8:35"
"7/5/2025 8:40","ROWALLAN",-0.005447,"7/5/2025 8:35"
"7/5/2025 8:40","ROYALLA1",5.069,"7/5/2025 8:35"
"7/5/2025 8:40","RPCG",-0.6,"7/5/2025 8:35"
"7/5/2025 8:40","RUBICON",0.18,"7/5/2025 8:35"
"7/5/2025 8:40","SHOAL1",40.919998,"7/5/2025 8:35"
"7/5/2025 8:40","TULLYSM1",10,"7/5/2025 8:35"
"7/5/2025 8:40","WAUBRAWF",153.154999,"7/5/2025 8:35"
"7/5/2025 8:40","WNSF1",0,"7/5/2025 8:35"
"7/5/2025 8:40","WOOLNTH1",22.09,"7/5/2025 8:35"
"7/5/2025 8:40","YAMBUKWF",0,"7/5/2025 8:35"
"7/5/2025 8:40","YSWF1",1.3,"7/5/2025 8:35"
"7/5/2025 8:45","BARCSF1",14.5,"7/5/2025 8:40"
"7/5/2025 8:45","BUTLERSG",7.499999,"7/5/2025 8:40"
"7/5/2025 8:45","BWTR1",-18.805639,"7/5/2025 8:40"
"7/5/2025 8:45","CAPTL_WF",0,"7/5/2025 8:40"
"7/5/2025 8:45","CHALLHWF",20,"7/5/2025 8:40"
"7/5/2025 8:45","CLOVER",0,"7/5/2025 8:40"
"7/5/2025 8:45","CLUNY",2.157473,"7/5/2025 8:40"
"7/5/2025 8:45","CONDONG1",24.549999,"7/5/2025 8:40"
"7/5/2025 8:45","CULLRGWF",-0.05,"7/5/2025 8:40"
"7/5/2025 8:45","DIAPURWF1",5.3,"7/5/2025 8:40"
"7/5/2025 8:45","ERGT01",0,"7/5/2025 8:40"
"7/5/2025 8:45","GB01",0,"7/5/2025 8:40"
"7/5/2025 8:45","GERMCRK",14.942,"7/5/2025 8:40"
"7/5/2025 8:45","GRIFSF1",1.600671,"7/5/2025 8:40"
"7/5/2025 8:45","HUGSF1",9.3,"7/5/2025 8:40"
"7/5/2025 8:45","KEPBG1",0,"7/5/2025 8:40"
"7/5/2025 8:45","LRSF1",10.1,"7/5/2025 8:40"
"7/5/2025 8:45","MBAHNTH",19.299999,"7/5/2025 8:40"
"7/5/2025 8:45","MLSP1",1.944,"7/5/2025 8:40"
"7/5/2025 8:45","MLWF1",17.475,"7/5/2025 8:40"
"7/5/2025 8:45","PALOONA",6.95,"7/5/2025 8:40"
"7/5/2025 8:45","PIONEER",31.200001,"7/5/2025 8:40"
"7/5/2025 8:45","PORTWF",83.800003,"7/5/2025 8:40"
"7/5/2025 8:45","REPULSE",3.117113,"7/5/2025 8:40"
"7/5/2025 8:45","ROWALLAN",-0.005447,"7/5/2025 8:40"
"7/5/2025 8:45","ROYALLA1",6.08,"7/5/2025 8:40"
"7/5/2025 8:45","RPCG",-0.6,"7/5/2025 8:40"
"7/5/2025 8:45","RUBICON",0.18,"7/5/2025 8:40"
"7/5/2025 8:45","SHOAL1",41.029999,"7/5/2025 8:40"
"7/5/2025 8:45","TULLYSM1",10,"7/5/2025 8:40"
"7/5/2025 8:45","WAUBRAWF",146.218994,"7/5/2025 8:40"
"7/5/2025 8:45","WNSF1",0,"7/5/2025 8:40"
"7/5/2025 8:45","WOOLNTH1",23.24,"7/5/2025 8:40"
"7/5/2025 8:45","YAMBUKWF",0,"7/5/2025 8:40"
"7/5/2025 8:45","YSWF1",1.4,"7/5/2025 8:40"
"7/5/2025 8:50","BARCSF1",14.5,"7/5/2025 8:45"
"7/5/2025 8:50","BUTLERSG",7.499999,"7/5/2025 8:45"
"7/5/2025 8:50","BWTR1",-18.805639,"7/5/2025 8:45"
"7/5/2025 8:50","CAPTL_WF",0,"7/5/2025 8:45"
"7/5/2025 8:50","CHALLHWF",22.5,"7/5/2025 8:45"
"7/5/2025 8:50","CLOVER",0,"7/5/2025 8:45"
"7/5/2025 8:50","CLUNY",1.976196,"7/5/2025 8:45"
"7/5/2025 8:50","CONDONG1",24.33,"7/5/2025 8:45"
"7/5/2025 8:50","CULLRGWF",-0.07,"7/5/2025 8:45"
"7/5/2025 8:50","DIAPURWF1",5.3,"7/5/2025 8:45"
"7/5/2025 8:50","ERGT01",0,"7/5/2025 8:45"
"7/5/2025 8:50","GB01",0,"7/5/2025 8:45"
"7/5/2025 8:50","GERMCRK",15.275,"7/5/2025 8:45"
"7/5/2025 8:50","GRIFSF1",5.500877,"7/5/2025 8:45"
"7/5/2025 8:50","HUGSF1",10.4,"7/5/2025 8:45"
"7/5/2025 8:50","KEPBG1",0,"7/5/2025 8:45"
"7/5/2025 8:50","LRSF1",0.5,"7/5/2025 8:45"
"7/5/2025 8:50","MBAHNTH",18.5,"7/5/2025 8:45"
"7/5/2025 8:50","MLSP1",2.195,"7/5/2025 8:45"
"7/5/2025 8:50","MLWF1",17.775,"7/5/2025 8:45"
"7/5/2025 8:50","PALOONA",6.96,"7/5/2025 8:45"
"7/5/2025 8:50","PIONEER",29.200001,"7/5/2025 8:45"
"7/5/2025 8:50","PORTWF",80.199997,"7/5/2025 8:45"
"7/5/2025 8:50","REPULSE",3.186694,"7/5/2025 8:45"
"7/5/2025 8:50","ROWALLAN",-0.005447,"7/5/2025 8:45"
"7/5/2025 8:50","ROYALLA1",6.133,"7/5/2025 8:45"
"7/5/2025 8:50","RPCG",-0.6,"7/5/2025 8:45"
"7/5/2025 8:50","RUBICON",0.315,"7/5/2025 8:45"
"7/5/2025 8:50","SHOAL1",41.32,"7/5/2025 8:45"
"7/5/2025 8:50","TULLYSM1",10.1,"7/5/2025 8:45"
"7/5/2025 8:50","WAUBRAWF",139.798004,"7/5/2025 8:45"
"7/5/2025 8:50","WNSF1",0,"7/5/2025 8:45"
"7/5/2025 8:50","WOOLNTH1",22.959999,"7/5/2025 8:45"
"7/5/2025 8:50","YAMBUKWF",0,"7/5/2025 8:45"
"7/5/2025 8:50","YSWF1",1.5,"7/5/2025 8:45"
"7/5/2025 8:55","BARCSF1",14.7,"7/5/2025 8:50"
"7/5/2025 8:55","BUTLERSG",7.499999,"7/5/2025 8:50"
"7/5/2025 8:55","BWTR1",-18.805639,"7/5/2025 8:50"
"7/5/2025 8:55","CAPTL_WF",0,"7/5/2025 8:50"
"7/5/2025 8:55","CHALLHWF",21.700001,"7/5/2025 8:50"
"7/5/2025 8:55","CLOVER",0,"7/5/2025 8:50"
"7/5/2025 8:55","CLUNY",2.166629,"7/5/2025 8:50"
"7/5/2025 8:55","CONDONG1",24.360001,"7/5/2025 8:50"
"7/5/2025 8:55","CULLRGWF",-0.07,"7/5/2025 8:50"
"7/5/2025 8:55","DIAPURWF1",5.3,"7/5/2025 8:50"
"7/5/2025 8:55","ERGT01",0,"7/5/2025 8:50"
"7/5/2025 8:55","GB01",0,"7/5/2025 8:50"
"7/5/2025 8:55","GERMCRK",14.986,"7/5/2025 8:50"
"7/5/2025 8:55","GRIFSF1",2.80003,"7/5/2025 8:50"
"7/5/2025 8:55","HUGSF1",11.1,"7/5/2025 8:50"
"7/5/2025 8:55","KEPBG1",0,"7/5/2025 8:50"
"7/5/2025 8:55","LRSF1",10.3,"7/5/2025 8:50"
"7/5/2025 8:55","MBAHNTH",18.5,"7/5/2025 8:50"
"7/5/2025 8:55","MLSP1",2.296,"7/5/2025 8:50"
"7/5/2025 8:55","MLWF1",18.060001,"7/5/2025 8:50"
"7/5/2025 8:55","PALOONA",7.02,"7/5/2025 8:50"
"7/5/2025 8:55","PIONEER",27.299999,"7/5/2025 8:50"
"7/5/2025 8:55","PORTWF",84.5,"7/5/2025 8:50"
"7/5/2025 8:55","REPULSE",3.301442,"7/5/2025 8:50"
"7/5/2025 8:55","ROWALLAN",-0.008042,"7/5/2025 8:50"
"7/5/2025 8:55","ROYALLA1",6.679,"7/5/2025 8:50"
"7/5/2025 8:55","RPCG",-0.6,"7/5/2025 8:50"
"7/5/2025 8:55","RUBICON",0.18,"7/5/2025 8:50"
"7/5/2025 8:55","SHOAL1",41.690002,"7/5/2025 8:50"
"7/5/2025 8:55","TULLYSM1",10.1,"7/5/2025 8:50"
"7/5/2025 8:55","WAUBRAWF",138.059006,"7/5/2025 8:50"
"7/5/2025 8:55","WNSF1",0,"7/5/2025 8:50"
"7/5/2025 8:55","WOOLNTH1",26.829998,"7/5/2025 8:50"
"7/5/2025 8:55","YAMBUKWF",0,"7/5/2025 8:50"
"7/5/2025 8:55","YSWF1",1.7,"7/5/2025 8:50"
"7/5/2025 9:00","BARCSF1",14.5,"7/5/2025 8:55"
"7/5/2025 9:00","BUTLERSG",7.499999,"7/5/2025 8:55"
"7/5/2025 9:00","BWTR1",-18.805639,"7/5/2025 8:55"
"7/5/2025 9:00","CAPTL_WF",0,"7/5/2025 8:55"
"7/5/2025 9:00","CHALLHWF",20.700001,"7/5/2025 8:55"
"7/5/2025 9:00","CLOVER",0,"7/5/2025 8:55"
"7/5/2025 9:00","CLUNY",2.152895,"7/5/2025 8:55"
"7/5/2025 9:00","CONDONG1",24.52,"7/5/2025 8:55"
"7/5/2025 9:00","CULLRGWF",-0.03,"7/5/2025 8:55"
"7/5/2025 9:00","DIAPURWF1",5.3,"7/5/2025 8:55"
"7/5/2025 9:00","ERGT01",0,"7/5/2025 8:55"
"7/5/2025 9:00","GB01",0,"7/5/2025 8:55"
"7/5/2025 9:00","GERMCRK",14.507,"7/5/2025 8:55"
"7/5/2025 9:00","GRIFSF1",8.500801,"7/5/2025 8:55"
"7/5/2025 9:00","HUGSF1",10,"7/5/2025 8:55"
"7/5/2025 9:00","KEPBG1",0,"7/5/2025 8:55"
"7/5/2025 9:00","LRSF1",0.5,"7/5/2025 8:55"
"7/5/2025 9:00","MBAHNTH",18.4,"7/5/2025 8:55"
"7/5/2025 9:00","MLSP1",2.445,"7/5/2025 8:55"
"7/5/2025 9:00","MLWF1",17.459999,"7/5/2025 8:55"
"7/5/2025 9:00","PALOONA",7.07,"7/5/2025 8:55"
"7/5/2025 9:00","PIONEER",23.9,"7/5/2025 8:55"
"7/5/2025 9:00","PORTWF",90.199997,"7/5/2025 8:55"
"7/5/2025 9:00","REPULSE",3.212329,"7/5/2025 8:55"
"7/5/2025 9:00","ROWALLAN",-0.00441,"7/5/2025 8:55"
"7/5/2025 9:00","ROYALLA1",7.155,"7/5/2025 8:55"
"7/5/2025 9:00","RPCG",-0.6,"7/5/2025 8:55"
"7/5/2025 9:00","RUBICON",0.18,"7/5/2025 8:55"
"7/5/2025 9:00","SHOAL1",41.5,"7/5/2025 8:55"
"7/5/2025 9:00","TULLYSM1",10,"7/5/2025 8:55"
"7/5/2025 9:00","WAUBRAWF",137.949997,"7/5/2025 8:55"
"7/5/2025 9:00","WNSF1",0,"7/5/2025 8:55"
"7/5/2025 9:00","WOOLNTH1",24.639999,"7/5/2025 8:55"
"7/5/2025 9:00","YAMBUKWF",0,"7/5/2025 8:55"
"7/5/2025 9:00","YSWF1",2.1,"7/5/2025 8:55"
"7/5/2025 9:05","BARCSF1",15,"7/5/2025 9:00"
"7/5/2025 9:05","BUTLERSG",7.499999,"7/5/2025 9:00"
"7/5/2025 9:05","BWTR1",-17.77676,"7/5/2025 9:00"
"7/5/2025 9:05","CAPTL_WF",0,"7/5/2025 9:00"
"7/5/2025 9:05","CHALLHWF",21,"7/5/2025 9:00"
"7/5/2025 9:05","CLOVER",0,"7/5/2025 9:00"
"7/5/2025 9:05","CLUNY",2.11902,"7/5/2025 9:00"
"7/5/2025 9:05","CONDONG1",24.23,"7/5/2025 9:00"
"7/5/2025 9:05","CULLRGWF",-0.11,"7/5/2025 9:00"
"7/5/2025 9:05","DIAPURWF1",5.3,"7/5/2025 9:00"
"7/5/2025 9:05","ERGT01",0,"7/5/2025 9:00"
"7/5/2025 9:05","GB01",0,"7/5/2025 9:00"
"7/5/2025 9:05","GERMCRK",14.885,"7/5/2025 9:00"
"7/5/2025 9:05","GRIFSF1",2.90074,"7/5/2025 9:00"
"7/5/2025 9:05","HUGSF1",11.3,"7/5/2025 9:00"
"7/5/2025 9:05","KEPBG1",0,"7/5/2025 9:00"
"7/5/2025 9:05","LRSF1",0.5,"7/5/2025 9:00"
"7/5/2025 9:05","MBAHNTH",18.9,"7/5/2025 9:00"
"7/5/2025 9:05","MLSP1",2.445,"7/5/2025 9:00"
"7/5/2025 9:05","MLWF1",16.244999,"7/5/2025 9:00"
"7/5/2025 9:05","PALOONA",6.96,"7/5/2025 9:00"
"7/5/2025 9:05","PIONEER",26.299999,"7/5/2025 9:00"
"7/5/2025 9:05","PORTWF",91.699997,"7/5/2025 9:00"
"7/5/2025 9:05","REPULSE",3.180591,"7/5/2025 9:00"
"7/5/2025 9:05","ROWALLAN",-0.00441,"7/5/2025 9:00"
"7/5/2025 9:05","ROYALLA1",7.418,"7/5/2025 9:00"
"7/5/2025 9:05","RPCG",-0.6,"7/5/2025 9:00"
"7/5/2025 9:05","RUBICON",0.315,"7/5/2025 9:00"
"7/5/2025 9:05","SHOAL1",41.900002,"7/5/2025 9:00"
"7/5/2025 9:05","TULLYSM1",10.1,"7/5/2025 9:00"
"7/5/2025 9:05","WAUBRAWF",135.772995,"7/5/2025 9:00"
"7/5/2025 9:05","WNSF1",0,"7/5/2025 9:00"
"7/5/2025 9:05","WOOLNTH1",23.65,"7/5/2025 9:00"
"7/5/2025 9:05","YAMBUKWF",0,"7/5/2025 9:00"
"7/5/2025 9:05","YSWF1",2.2,"7/5/2025 9:00"
"7/5/2025 9:10","BARCSF1",15,"7/5/2025 9:05"
"7/5/2025 9:10","BUTLERSG",7.599998,"7/5/2025 9:05"
"7/5/2025 9:10","BWTR1",-12.74668,"7/5/2025 9:05"
"7/5/2025 9:10","CAPTL_WF",0,"7/5/2025 9:05"
"7/5/2025 9:10","CHALLHWF",20,"7/5/2025 9:05"
"7/5/2025 9:10","CLOVER",0,"7/5/2025 9:05"
"7/5/2025 9:10","CLUNY",2.11902,"7/5/2025 9:05"
"7/5/2025 9:10","CONDONG1",24.57,"7/5/2025 9:05"
"7/5/2025 9:10","CULLRGWF",-0.06,"7/5/2025 9:05"
"7/5/2025 9:10","DIAPURWF1",5.3,"7/5/2025 9:05"
"7/5/2025 9:10","ERGT01",0,"7/5/2025 9:05"
"7/5/2025 9:10","GB01",0,"7/5/2025 9:05"
"7/5/2025 9:10","GRIFSF1",5.598535,"7/5/2025 9:05"
"7/5/2025 9:10","HUGSF1",11.6,"7/5/2025 9:05"
"7/5/2025 9:10","KEPBG1",0,"7/5/2025 9:05"
"7/5/2025 9:10","LRSF1",0.5,"7/5/2025 9:05"
"7/5/2025 9:10","MBAHNTH",18.6,"7/5/2025 9:05"
"7/5/2025 9:10","MLSP1",2.646,"7/5/2025 9:05"
"7/5/2025 9:10","MLWF1",16.110001,"7/5/2025 9:05"
"7/5/2025 9:10","PALOONA",6.86,"7/5/2025 9:05"
"7/5/2025 9:10","PIONEER",24.700001,"7/5/2025 9:05"
"7/5/2025 9:10","PORTWF",90.199997,"7/5/2025 9:05"
"7/5/2025 9:10","REPULSE",3.231861,"7/5/2025 9:05"
"7/5/2025 9:10","ROWALLAN",-0.00441,"7/5/2025 9:05"
"7/5/2025 9:10","ROYALLA1",8.456,"7/5/2025 9:05"
"7/5/2025 9:10","RPCG",-0.6,"7/5/2025 9:05"
"7/5/2025 9:10","RUBICON",0.18,"7/5/2025 9:05"
"7/5/2025 9:10","SHOAL1",42.129997,"7/5/2025 9:05"
"7/5/2025 9:10","TULLYSM1",9.9,"7/5/2025 9:05"
"7/5/2025 9:10","WAUBRAWF",138.677002,"7/5/2025 9:05"
"7/5/2025 9:10","WNSF1",0,"7/5/2025 9:05"
"7/5/2025 9:10","WOOLNTH1",21.329998,"7/5/2025 9:05"
"7/5/2025 9:10","YAMBUKWF",0,"7/5/2025 9:05"
"7/5/2025 9:10","YSWF1",2.3,"7/5/2025 9:05"
"7/5/2025 9:15","BARCSF1",15,"7/5/2025 9:10"
"7/5/2025 9:15","BUTLERSG",7.499999,"7/5/2025 9:10"
"7/5/2025 9:15","BWTR1",-12.06076,"7/5/2025 9:10"
"7/5/2025 9:15","CAPTL_WF",0,"7/5/2025 9:10"
"7/5/2025 9:15","CHALLHWF",19.700001,"7/5/2025 9:10"
"7/5/2025 9:15","CLOVER",0,"7/5/2025 9:10"
"7/5/2025 9:15","CLUNY",2.066834,"7/5/2025 9:10"
"7/5/2025 9:15","CONDONG1",22.85,"7/5/2025 9:10"
"7/5/2025 9:15","CULLRGWF",-0.05,"7/5/2025 9:10"
"7/5/2025 9:15","DIAPURWF1",5.3,"7/5/2025 9:10"
"7/5/2025 9:15","ERGT01",0,"7/5/2025 9:10"
"7/5/2025 9:15","GB01",0,"7/5/2025 9:10"
"7/5/2025 9:15","GRIFSF1",3.99939,"7/5/2025 9:10"
